Timestamp,CarOrdinalID,CarClass,CarPerformanceIndex,DriveTrainType,NumCylinders,EngineMaxRPM,EndingeIdelRPM,EngineCurrentRPM,Speed,Power,Torque,Boost,Gear,Accel,Brake,Clutch,HandBrake,Fuel,roundedCurrentRPM,roundedPower,roundedTorque
1/31/2024 01:00:01,2352,6,836,2,6,9000,800,163.028,40.0,0.0614,1.2812,2.3888,5,0,100,0,0,1.0,163,-105,205
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,164,-105,205
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,165,-105,205
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,166,-105,205
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,167,-104,206
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,168,-104,206
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,169,-104,206
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,170,-104,206
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,171,-104,206
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,172,-104,206
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,173,-103,207
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,174,-103,207
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,175,-103,207
1/31/2024 01:00:01,2352,6,836,2,6,9000,800,176.0248,45.0,0.0578,1.2812,2.0446,5,0,100,0,0,1.0,176,-103,207
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,177,-103,207
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,178,-103,207
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,179,-103,207
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,180,-102,207
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,181,-102,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,182,-102,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,183,-102,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,184,-102,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,185,-102,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,186,-101,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,187,-101,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,188,-101,208
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,189,-101,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,190,-101,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,191,-101,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,192,-100,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,193,-100,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,194,-100,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,195,-100,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,196,-100,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,197,-100,209
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,198,-99,210
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,5,0,0,0,0,0.0,199,-99,210
