Timestamp,CarOrdinalID,CarClass,CarPerformanceIndex,DriveTrainType,NumCylinders,EngineMaxRPM,EndingeIdelRPM,EngineCurrentRPM,Speed,Power,Torque,Boost,Gear,Accel,Brake,Clutch,HandBrake,Fuel,roundedCurrentRPM,roundedPower,roundedTorque
1/31/2024 01:00:01,2352,6,836,2,6,9000,800,694.636,13.0,0.1693,1.2812,-0.722,3,0,100,0,0,1.0,695,-148,246
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,696,-148,246
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,697,-148,246
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,698,-147,246
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,699,-147,246
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,700,-147,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,701,-147,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,702,-147,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,703,-146,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,704,-146,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,705,-146,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,706,-146,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,707,-146,247
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,708,-145,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,709,-145,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,710,-145,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,711,-145,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,712,-144,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,713,-144,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,714,-144,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,715,-144,248
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,716,-144,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,717,-143,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,718,-143,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,719,-143,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,720,-143,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,721,-143,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,722,-142,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,723,-142,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,724,-142,249
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,725,-142,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,726,-142,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,727,-141,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,728,-141,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,729,-141,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,730,-141,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,731,-141,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,732,-140,250
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,733,-140,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,734,-140,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,735,-140,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,736,-139,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,737,-139,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,738,-139,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,739,-139,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,740,-139,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,741,-138,251
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,742,-138,252
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,3,0,0,0,0,0.0,743,-138,252
