Timestamp,CarOrdinalID,CarClass,CarPerformanceIndex,DriveTrainType,NumCylinders,EngineMaxRPM,EngineIdleRPM,EngineCurrentRPM,Speed,Power,Torque,Boost,Gear,Accel,Brake,Clutch,HandBrake,Fuel,roundedCurrentRPM,roundedPower,roundedTorque
2024-02-16 23:31:24.702625,3655,6,807,1,8,9500,800,703.0297,0,0.1718,1.2838,-13.7199,1,0,0,0,100,1.0,703,0,1
2024-02-16 23:31:24.705130,3655,6,807,1,8,9500,800,706.1946,0,0.1725,1.2838,-12.7042,1,0,0,0,0,1.0,706,0,1
2024-02-16 23:31:24.720663,3655,6,807,1,8,9500,800,707.9007,0,0.1729,1.2838,-12.3258,1,0,0,0,0,1.0,708,0,1
2024-02-16 23:31:24.737234,3655,6,807,1,8,9500,800,709.6068,0,0.1733,1.2838,-12.0326,1,0,0,0,0,1.0,710,0,1
2024-02-16 23:31:24.754297,3655,6,807,1,8,9500,800,711.3129,0,0.1738,1.2838,-11.8056,1,0,0,0,0,1.0,711,0,1
2024-02-16 23:31:24.770837,3655,6,807,1,8,9500,800,713.019,0,0.1742,1.2838,-11.6296,1,0,0,0,0,1.0,713,0,1
2024-02-16 23:31:24.787884,3655,6,807,1,8,9500,800,714.7252,0,0.1746,1.2838,-11.4934,1,0,0,0,0,1.0,715,0,1
2024-02-16 23:31:24.803928,3655,6,807,1,8,9500,800,716.4313,0,0.175,1.2838,-11.3878,1,0,0,0,0,1.0,716,0,1
2024-02-16 23:31:24.820523,3655,6,807,1,8,9500,800,718.1375,0,0.1754,1.2838,-11.3061,1,0,0,0,0,1.0,718,0,1
2024-02-16 23:31:24.837084,3655,6,807,1,8,9500,800,719.8436,0,0.1758,1.2838,-11.2427,1,0,0,0,0,1.0,720,0,1
2024-02-16 23:31:24.854143,3655,6,807,1,8,9500,800,721.5497,0,0.1763,1.2838,-11.1937,1,0,0,0,0,1.0,722,0,1
2024-02-16 23:31:24.870178,3655,6,807,1,8,9500,800,723.2558,0,0.1767,1.2838,-11.1556,1,0,0,0,0,1.0,723,0,1
2024-02-16 23:31:24.887215,3655,6,807,1,8,9500,800,724.962,0,0.1771,1.2838,-11.1262,1,0,0,0,0,1.0,725,0,1
2024-02-16 23:31:24.904272,3655,6,807,1,8,9500,800,726.6681,0,0.1775,1.2838,-11.1034,1,0,0,0,0,1.0,727,0,1
2024-02-16 23:31:24.920826,3655,6,807,1,8,9500,800,728.3742,0,0.1779,1.2838,-11.0857,1,0,0,0,0,1.0,728,0,1
2024-02-16 23:31:24.937382,3655,6,807,1,8,9500,800,730.0803,0,0.1783,1.2838,-11.072,1,0,0,0,0,1.0,730,0,1
2024-02-16 23:31:24.954092,3655,6,807,1,8,9500,800,731.7864,0,0.1788,1.2838,-11.0614,1,0,0,0,0,1.0,732,0,1
2024-02-16 23:31:24.970619,3655,6,807,1,8,9500,800,733.4926,0,0.1792,1.2838,-11.0532,1,0,0,0,0,1.0,733,0,1
2024-02-16 23:31:24.987173,3655,6,807,1,8,9500,800,735.1987,0,0.1796,1.2838,-11.0469,1,0,0,0,0,1.0,735,0,1
