Timestamp,CarOrdinalID,CarClass,CarPerformanceIndex,DriveTrainType,NumCylinders,EngineMaxRPM,EngineIdleRPM,EngineCurrentRPM,Speed,Power,Torque,Boost,Gear,Accel,Brake,Clutch,HandBrake,Fuel,roundedCurrentRPM,roundedPower,roundedTorque
2024-02-16 23:37:34.655467,3655,6,807,1,8,9500,800,3317.687,84,0,0,-11.025,5,0,100,0,0,1.0,3318,0,0
2024-02-16 23:37:34.638817,3655,6,807,1,8,9500,800,3368.0032,84,0,0,-11.025,5,0,100,0,0,1.0,3368,0,0
2024-02-16 23:37:34.622319,3655,6,807,1,8,9500,800,3413.0437,85,0,0,-11.025,5,0,100,0,0,1.0,3413,0,0
2024-02-16 23:41:54.316518,3655,6,807,1,8,9500,800,3429.1812,88,0,0,-9.5776,5,0,100,0,0,1.0,3429,0,0
2024-02-16 23:37:34.605249,3655,6,807,1,8,9500,800,3450.3896,85,0,0,-11.025,5,0,100,0,0,1.0,3450,0,0
2024-02-16 23:37:34.589144,3655,6,807,1,8,9500,800,3494.0073,86,0,0,-11.025,5,0,100,0,0,1.0,3494,0,0
2024-02-16 23:37:34.571914,3655,6,807,1,8,9500,800,3546.0752,86,0,0,-11.025,5,0,100,0,0,1.0,3546,0,0
2024-02-16 23:41:54.299852,3655,6,807,1,8,9500,800,3584.9119,88,0,0,-9.1566,5,0,100,0,0,1.0,3585,0,0
2024-02-16 23:37:34.555597,3655,6,807,1,8,9500,800,3594.8228,87,0,0,-11.025,5,0,100,0,0,1.0,3595,0,0
2024-02-16 23:37:34.538694,3655,6,807,1,8,9500,800,3630.9153,88,0,0,-11.0249,5,0,100,0,0,1.0,3631,0,0
2024-02-16 23:35:26.851211,3655,6,807,1,8,9500,800,3651.1328,93,0,0,-11.025,5,0,100,0,0,1.0,3651,0,0
2024-02-16 23:41:54.366380,3655,6,807,1,8,9500,800,3654.4395,86,0,0,-10.3522,5,0,100,0,0,1.0,3654,0,0
2024-02-16 23:35:26.835168,3655,6,807,1,8,9500,800,3658.7058,94,0,0,-11.025,5,0,100,0,0,1.0,3659,0,0
2024-02-16 23:35:26.868256,3655,6,807,1,8,9500,800,3666.488,93,0,0,-11.025,5,0,100,0,0,1.0,3666,0,0
2024-02-16 23:37:34.522108,3655,6,807,1,8,9500,800,3669.9021,88,0,0,-11.0249,5,0,100,0,0,1.0,3670,0,0
2024-02-16 23:35:26.884829,3655,6,807,1,8,9500,800,3697.834,92,0,0,-11.025,5,0,100,0,0,1.0,3698,0,0
2024-02-16 23:41:54.333051,3655,6,807,1,8,9500,800,3710.1675,87,0,0,-9.9038,5,0,100,0,0,1.0,3710,0,0
2024-02-16 23:37:34.505562,3655,6,807,1,8,9500,800,3729.7766,89,0,0,-11.0249,5,0,100,0,0,1.0,3730,0,0
2024-02-16 23:35:26.818529,3655,6,807,1,8,9500,800,3737.3999,94,0,0,-11.025,5,0,100,0,0,1.0,3737,0,0
2024-02-16 23:35:26.900912,3655,6,807,1,8,9500,800,3752.3318,91,0,0,-11.025,5,0,100,0,0,1.0,3752,0,0
2024-02-16 23:35:26.918215,3655,6,807,1,8,9500,800,3782.4785,91,0,0,-11.025,5,0,100,0,0,1.0,3782,0,0
2024-02-16 23:37:34.489516,3655,6,807,1,8,9500,800,3788.9409,89,0,0,-11.0249,5,0,100,0,0,1.0,3789,0,0
2024-02-16 23:41:54.349829,3655,6,807,1,8,9500,800,3813.5994,86,0,0,-10.1565,5,0,100,0,0,1.0,3814,0,0
2024-02-16 23:37:34.472357,3655,6,807,1,8,9500,800,3825.731,90,0,0,-11.0249,5,0,100,0,0,1.0,3826,0,0
2024-02-16 23:35:26.734756,3655,6,807,1,8,9500,800,3833.936,97,0,0,-11.025,5,0,100,0,0,1.0,3834,0,0
2024-02-16 23:35:26.718703,3655,6,807,1,8,9500,800,3854.8916,98,0,0,-11.025,5,0,100,0,0,1.0,3855,0,0
2024-02-16 23:35:26.801984,3655,6,807,1,8,9500,800,3855.4436,95,0,0,-11.025,5,0,100,0,0,1.0,3855,0,0
2024-02-16 23:35:26.751801,3655,6,807,1,8,9500,800,3856.6079,97,0,0,-11.025,5,0,100,0,0,1.0,3857,0,0
2024-02-16 23:37:34.455804,3655,6,807,1,8,9500,800,3860.5664,90,0,0,-11.0248,5,0,100,0,0,1.0,3861,0,0
2024-02-16 23:37:34.272136,3655,6,807,1,8,9500,800,3887.9729,95,0,0,-11.0219,5,0,54,0,0,1.0,3888,0,0
2024-02-16 23:35:26.701175,3655,6,807,1,8,9500,800,3890.6838,98,0,0,-11.025,5,0,100,0,0,1.0,3891,0,0
2024-02-16 23:35:26.767850,3655,6,807,1,8,9500,800,3901.4089,96,0,0,-11.025,5,0,100,0,0,1.0,3901,0,0
2024-02-16 23:37:34.256102,3655,6,807,1,8,9500,800,3919.7747,96,0,0,-11.021,5,0,100,0,0,1.0,3920,0,0
2024-02-16 23:35:26.785433,3655,6,807,1,8,9500,800,3923.1309,95,0,0,-11.025,5,0,100,0,0,1.0,3923,0,0
2024-02-16 23:37:34.439265,3655,6,807,1,8,9500,800,3932.1277,91,0,0,-11.0248,5,0,100,0,0,1.0,3932,0,0
2024-02-16 23:37:34.288196,3655,6,807,1,8,9500,800,3954.4187,95,0,0,-11.0226,5,0,35,0,0,1.0,3954,0,0
2024-02-16 23:37:34.239005,3655,6,807,1,8,9500,800,3959.7498,97,0,0,-11.0198,5,0,100,0,0,1.0,3960,0,0
2024-02-16 23:39:22.248820,3655,6,807,1,8,9500,800,3968.6699,96,0,0,-11.025,5,0,100,0,0,1.0,3969,0,0
2024-02-16 23:37:34.222452,3655,6,807,1,8,9500,800,3973.687,97,0,0,-11.0183,5,0,100,0,0,1.0,3974,0,0
2024-02-16 23:37:34.388106,3655,6,807,1,8,9500,800,3975.8152,92,0,0,-11.0245,5,0,100,0,0,1.0,3976,0,0
2024-02-16 23:42:28.861745,3655,6,807,1,8,9500,800,3978.0618,99,0,0,-11.0249,5,0,100,0,0,1.0,3978,0,0
2024-02-16 23:39:22.232286,3655,6,807,1,8,9500,800,3982.325,97,0,0,-11.025,5,0,100,0,0,1.0,3982,0,0
2024-02-16 23:39:22.265241,3655,6,807,1,8,9500,800,3982.2693,96,0,0,-11.025,5,0,100,0,0,1.0,3982,0,0
2024-02-16 23:35:26.685151,3655,6,807,1,8,9500,800,3982.9041,99,0,0,-11.025,5,0,100,0,0,1.0,3983,0,0
2024-02-16 23:42:28.928066,3655,6,807,1,8,9500,800,3986.8103,96,0,0,-11.025,5,0,100,0,0,1.0,3987,0,0
2024-02-16 23:42:28.911519,3655,6,807,1,8,9500,800,3993.1875,97,0,0,-11.025,5,0,100,0,0,1.0,3993,0,0
2024-02-16 23:37:34.206300,3655,6,807,1,8,9500,800,3998.9436,98,0,0,-11.0163,5,0,100,0,0,1.0,3999,0,0
2024-02-16 23:42:28.961643,3655,6,807,1,8,9500,800,4005.3562,96,0,0,-11.025,5,0,100,0,0,1.0,4005,0,0
2024-02-16 23:37:34.422481,3655,6,807,1,8,9500,800,4007.1753,91,0,0,-11.0247,5,0,100,0,0,1.0,4007,0,0
2024-02-16 23:39:22.282303,3655,6,807,1,8,9500,800,4007.9351,95,0,0,-11.025,5,0,100,0,0,1.0,4008,0,0
2024-02-16 23:37:34.405735,3655,6,807,1,8,9500,800,4008.9431,92,0,0,-11.0246,5,0,100,0,0,1.0,4009,0,0
2024-02-16 23:42:28.945113,3655,6,807,1,8,9500,800,4034.1367,96,0,0,-11.025,5,0,100,0,0,1.0,4034,0,0
2024-02-16 23:42:28.845172,3655,6,807,1,8,9500,800,4047.8735,99,0,0,-11.0249,5,0,100,0,0,1.0,4048,0,0
2024-02-16 23:35:26.618535,3655,6,807,1,8,9500,800,4056.8823,101,0,0,-11.025,5,0,100,0,0,1.0,4057,0,0
2024-02-16 23:37:34.188580,3655,6,807,1,8,9500,800,4056.5376,98,0,0,-11.0138,5,0,100,0,0,1.0,4057,0,0
2024-02-16 23:39:22.148874,3655,6,807,1,8,9500,800,4061.9304,100,0,0,-11.025,5,0,100,0,0,1.0,4062,0,0
2024-02-16 23:39:22.132339,3655,6,807,1,8,9500,800,4063.241,100,0,0,-11.025,5,0,100,0,0,1.0,4063,0,0
2024-02-16 23:37:34.372188,3655,6,807,1,8,9500,800,4063.696,93,0,0,-11.0243,5,0,100,0,0,1.0,4064,0,0
2024-02-16 23:42:28.894819,3655,6,807,1,8,9500,800,4071.864,98,0,0,-11.025,5,0,100,0,0,1.0,4072,0,0
2024-02-16 23:39:22.215706,3655,6,807,1,8,9500,800,4073.2668,97,0,0,-11.025,5,0,100,0,0,1.0,4073,0,0
2024-02-16 23:42:28.878292,3655,6,807,1,8,9500,800,4073.1013,98,0,0,-11.0249,5,0,100,0,0,1.0,4073,0,0
2024-02-16 23:35:26.635059,3655,6,807,1,8,9500,800,4074.314,100,0,0,-11.025,5,0,100,0,0,1.0,4074,0,0
2024-02-16 23:35:26.602004,3655,6,807,1,8,9500,800,4077.8523,102,0,0,-11.025,5,0,100,0,0,1.0,4078,0,0
2024-02-16 23:35:26.668125,3655,6,807,1,8,9500,800,4092.4937,99,0,0,-11.025,5,0,100,0,0,1.0,4092,0,0
2024-02-16 23:35:26.584960,3655,6,807,1,8,9500,800,4101.9692,102,0,0,-11.025,5,0,100,0,0,1.0,4102,0,0
